SNE Name,lat,lng,Country Code,Type,Population,source
Manicaland,-19,32.41667,ZW,A,1590136,Five_cholera_deaths_recorded_in_Zimbabwe_amid_fears_of_new_epidemic
Masvingo,-20.06373,30.82766,ZW,P,76290,Five_cholera_deaths_recorded_in_Zimbabwe_amid_fears_of_new_epidemic
Mashonaland West,-17.16667,29.75,ZW,A,1270629,Five_cholera_deaths_recorded_in_Zimbabwe_amid_fears_of_new_epidemic
Zimbabwe,-19,29.75,ZW,A,14439018,Five_cholera_deaths_recorded_in_Zimbabwe_amid_fears_of_new_epidemic
Midlands,-17.90444,31.01417,ZW,P,0,Five_cholera_deaths_recorded_in_Zimbabwe_amid_fears_of_new_epidemic
Kenya,1,38,KE,A,51393010,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza Province,-0.5,34.5,KE,A,4392196,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kenya,1,38,KE,A,51393010,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza Province,-0.5,34.5,KE,A,4392196,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza,0.30763,29.74004,CD,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kenya,1,38,KE,A,51393010,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza Province,-0.5,34.5,KE,A,4392196,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza,0.30763,29.74004,CD,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kenya,1,38,KE,A,51393010,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza Province,-0.5,34.5,KE,A,4392196,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza,0.30763,29.74004,CD,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kenya,1,38,KE,A,51393010,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza Province,-0.5,34.5,KE,A,4392196,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza,0.30763,29.74004,CD,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kenya,1,38,KE,A,51393010,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Western,-18,177.5,FJ,A,320000,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza Province,-0.5,34.5,KE,A,4392196,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza,0.30763,29.74004,CD,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kenya,1,38,KE,A,51393010,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Western,-18,177.5,FJ,A,320000,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza Province,-0.5,34.5,KE,A,4392196,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza,0.30763,29.74004,CD,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kenya,1,38,KE,A,51393010,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Western,-18,177.5,FJ,A,320000,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza Province,-0.5,34.5,KE,A,4392196,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza,0.30763,29.74004,CD,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kenya,1,38,KE,A,51393010,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Western,-18,177.5,FJ,A,320000,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza Province,-0.5,34.5,KE,A,4392196,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza,0.30763,29.74004,CD,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kenya,1,38,KE,A,51393010,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Western,-18,177.5,FJ,A,320000,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza Province,-0.5,34.5,KE,A,4392196,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Suba,10.13333,38.5,ET,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza,0.30763,29.74004,CD,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kenya,1,38,KE,A,51393010,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Western,13.85681,37.10707,ET,A,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza Province,-0.5,34.5,KE,A,4392196,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Migori,-0.982,34.409,KE,A,1028579,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Suba,10.13333,38.5,ET,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza,0.30763,29.74004,CD,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kenya,1,38,KE,A,51393010,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Western,13.85681,37.10707,ET,A,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Homa Bay,-0.666,34.481,KE,A,963794,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza Province,-0.5,34.5,KE,A,4392196,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Migori,-0.982,34.409,KE,A,1028579,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Suba,10.13333,38.5,ET,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza,0.30763,29.74004,CD,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kenya,1,38,KE,A,51393010,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Western,13.85681,37.10707,ET,A,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Homa Bay,-0.666,34.481,KE,A,963794,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza Province,-0.5,34.5,KE,A,4392196,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Migori,-0.982,34.409,KE,A,1028579,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Suba,10.13333,38.5,ET,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza,1.08374,34.1101,UG,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kenya,1,38,KE,A,51393010,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rongo,-0.75675,34.59833,KE,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Western,13.85681,37.10707,ET,A,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Homa Bay,-0.666,34.481,KE,A,963794,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Siaya,0.105,34.302,KE,A,842304,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza Province,-0.5,34.5,KE,A,4392196,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Migori,-0.982,34.409,KE,A,1028579,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Suba,10.13333,38.5,ET,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza,1.08374,34.1101,UG,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kenya,1,38,KE,A,51393010,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rongo,-0.75675,34.59833,KE,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Western,13.85681,37.10707,ET,A,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Homa Bay,-0.666,34.481,KE,A,963794,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kisumu,-0.069,34.64,KE,A,968909,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Siaya,0.105,34.302,KE,A,842304,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza Province,-0.5,34.5,KE,A,4392196,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Migori,-0.982,34.409,KE,A,1028579,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Suba,10.13333,38.5,ET,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza,1.08374,34.1101,UG,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kenya,1,38,KE,A,51393010,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rongo,-0.75675,34.59833,KE,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Western,13.85681,37.10707,ET,A,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Homa Bay,-0.666,34.481,KE,A,963794,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kisumu,-0.069,34.64,KE,A,968909,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Siaya,0.105,34.302,KE,A,842304,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza Province,-0.5,34.5,KE,A,4392196,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Migori,-0.982,34.409,KE,A,1028579,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Suba,-1.46611,33.94684,TZ,A,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza,1.08374,34.1101,UG,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kenya,1,38,KE,A,51393010,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Bondo,0.23522,34.28086,KE,P,8683,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rongo,-0.75675,34.59833,KE,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Western,13.85681,37.10707,ET,A,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Homa Bay,-0.666,34.481,KE,A,963794,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kisumu,-0.069,34.64,KE,A,968909,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyando,-2.9403,29.9923,BI,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Siaya,0.105,34.302,KE,A,842304,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza Province,-0.5,34.5,KE,A,4392196,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Migori,-0.982,34.409,KE,A,1028579,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Suba,-1.46611,33.94684,TZ,A,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza,-3.0046,30.3861,BI,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kenya,1,38,KE,A,51393010,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Bondo,0.23522,34.28086,KE,P,8683,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rongo,-0.75675,34.59833,KE,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Western,13.85681,37.10707,ET,A,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kisii,-0.68174,34.76666,KE,P,28547,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Homa Bay,-0.666,34.481,KE,A,963794,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kisumu,-0.069,34.64,KE,A,968909,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyando,-2.9403,29.9923,BI,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Siaya,0.105,34.302,KE,A,842304,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza Province,-0.5,34.5,KE,A,4392196,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Migori,-0.982,34.409,KE,A,1028579,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Suba,-1.46611,33.94684,TZ,A,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza,-3.0046,30.3861,BI,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kenya,1,38,KE,A,51393010,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Bondo,0.23522,34.28086,KE,P,8683,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rongo,-0.75675,34.59833,KE,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Western,13.85681,37.10707,ET,A,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kisii,-0.68174,34.76666,KE,P,28547,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Homa Bay,-0.666,34.481,KE,A,963794,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kisumu,-0.069,34.64,KE,A,968909,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyando,-2.9403,29.9923,BI,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Siaya,0.105,34.302,KE,A,842304,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza Province,-0.5,34.5,KE,A,4392196,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Migori,-0.982,34.409,KE,A,1028579,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Suba,-1.46611,33.94684,TZ,A,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Wajir,1.75,40.01667,KE,A,661941,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza,-3.0046,30.3861,BI,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kenya,1,38,KE,A,51393010,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Bondo,0.23522,34.28086,KE,P,8683,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rongo,-0.75675,34.59833,KE,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Western,13.85681,37.10707,ET,A,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Homa Bay,-0.666,34.481,KE,A,963794,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Rift Valley Province,0.5,36,KE,A,6987036,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
North Eastern Province,1,40.25,KE,A,962143,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Siaya,0.105,34.302,KE,A,842304,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyanza Province,-0.5,34.5,KE,A,4392196,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kisumu,-0.069,34.64,KE,A,968909,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Kisii,-0.68174,34.76666,KE,P,28547,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
Nyando,-2.9403,29.9923,BI,P,0,"Over_60_dead_in_Kenya_cholera_outbreak,_state_issues_alert"
